X,Y
-0.052988957307127875,-0.10853071087972249
-0.02985741402084517,-0.015617858394125477
-0.012940832089516621,0.02304523264023504
0.041287476922067405,0.011251947874433892
0.03382677822860785,0.015732049341143323
-0.035600016785157944,-0.13744074345926438
0.05859160829878764,-0.10915962137383996
0.08493827535799767,-0.10033210506840401
0.07472150329092916,-0.18636235797554676
0.0811695152932921,0.009883593238619849
0.1106128553236173,0.0031729140499102935
0.06704822296495512,-0.1387193029747919
0.11870624436361918,-0.009089811793919982
0.08998515423214343,-0.1624696769702171
0.05377333328556971,-0.06126293357718845
0.013363356971443894,-0.014586285565659891
0.0385862062667237,-0.15016053464380014
-0.059192085916490715,-0.0402222774545016
0.11066547862817272,-0.0720935472158695
0.11768973123353074,-0.12477361386809623
0.09025170453449644,-0.17439516444540556
0.11716423371240987,-0.1084567538254543
0.04181230689465213,0.034815030284613385
0.04246523906478772,-0.040310684894608456
-0.0928823323459438,-0.04795867709606707
-0.046828113865542455,-0.12074061609773891
0.11642770975455337,-0.023674080958187498
-0.04664411704535693,-0.17950408361008138
-0.0011648120343844214,-0.19663689157772507
-0.06589211399481766,-0.04795492557706836
0.0566166923654578,-0.07047394250060425
0.008594566360536036,-0.10005342568435353
0.00023084891456762898,-0.1235901098977816
0.1346690220551289,-0.07818394423684202
-0.05707756561391277,-0.1342001910153266
-0.028836017414118627,-0.09545695898094173
0.050560131749313945,0.018503160943921165
0.06183060707939295,-0.07491493475501788
0.037881380658129314,-0.07959739985021322
-0.05123358085306816,-0.17609671303805252
0.08861261296416739,-0.06850927597618019
0.09401819789029893,-0.009579533521235181
0.04802652904245702,0.028455864393691983
-0.06881589225327621,-0.01698628423837086
-0.020147741670168622,-0.11384598885147552
-0.017630676262703936,-0.13396661298555781
0.029909163176658073,0.013253720911180933
0.001000303467385368,-0.03420724481485028
-0.0703229829947929,-0.058521267458585984
-0.03949630583433906,0.011671843778604305
0.09824574038878726,-0.09234328757489316
0.025421497723630646,-0.13456294942419725
-0.04054383029680469,-0.08466267245782788
0.10712826419421104,-0.156325970667827
0.018376542778294907,-0.05773250981521958
0.1254721939342368,-0.11589851791983029
-0.05297231853265087,-0.12493776198475706
0.016376237878427718,-0.17289494066285754
-0.040523657280265794,-0.19134030595674928
-0.01617628867543057,-0.05119849104368234
0.1224382878032059,-0.06723472554926296
-0.035583795535480266,-0.050025451860695055
0.0007703193312472903,-0.060351819158753546
-0.08171454460598322,-0.12929691928802278
0.13621507804885857,-0.1128934558305553
0.012368786408348353,-0.14129849590039564
-0.04463346717061698,-0.06417979280711164
0.017935633413804886,-0.10884953644356504
-0.03605373728250735,-0.1478787835325984
-0.020835190552802235,-0.1641013090861507
0.10372009919994457,0.00522132842886482
0.07260094054843735,-0.01713265380317304
-0.016099898500203432,-0.04080895553191402
-0.010647239022493994,-0.07245537359756046
-0.022244814847027065,-0.12017547920537322
-0.03047503496132144,-0.18751477612384526
-0.07969341060673008,-0.1038918944648475
-0.019970928299757384,0.0031455001755432057
-0.03605337288661623,0.04241973631157685
0.021172373427173197,-0.05499357806469511
0.01672568095875786,-0.012392020543352417
-0.005104717454031644,0.058127140498413624
0.008816011612707862,0.013634837776252925
-0.07957995880437461,-0.02311765965313022
-0.02266464303166021,0.016546988214358693
-0.0700357434966772,-0.05347043340313462
0.003382776801156105,-0.13145992065127718
-0.06555858789449273,-0.11149894146230552
-0.047772675705435814,-0.016243085016389592
0.09140847130706127,-0.15066033636154266
