x,y,zone
0.060547879402334664,-0.08349082514592919,F
0.069992562715404,-0.08349082514592919,F
0.1455500292199586,-0.08349082514592919,F
0.15499471253302796,-0.08349082514592919,F
0.16443939584609732,-0.08349082514592919,F
-0.10945642023291327,-0.07404614183285986,F
-0.10001173691984394,-0.07404614183285986,F
-0.09056705360677461,-0.07404614183285986,F
0.041658512776196005,-0.07404614183285986,F
0.051103196089265335,-0.07404614183285986,F
0.15499471253302796,-0.07404614183285986,F
0.16443939584609732,-0.07404614183285986,F
-0.10945642023291327,-0.06460145851979053,F
0.032213829463126675,-0.06460145851979053,F
0.041658512776196005,-0.06460145851979053,F
0.060547879402334664,-0.06460145851979053,F
0.15499471253302796,-0.06460145851979053,F
0.16443939584609732,-0.06460145851979053,F
-0.10945642023291327,-0.0551567752067212,F
-0.10001173691984394,-0.0551567752067212,F
0.041658512776196005,-0.0551567752067212,F
0.051103196089265335,-0.0551567752067212,F
0.060547879402334664,-0.0551567752067212,F
0.1455500292199586,-0.0551567752067212,F
0.15499471253302796,-0.0551567752067212,F
0.16443939584609732,-0.0551567752067212,F
-0.10945642023291327,-0.04571209189365187,F
-0.10001173691984394,-0.04571209189365187,F
0.15499471253302796,-0.04571209189365187,F
0.16443939584609732,-0.04571209189365187,F
-0.10945642023291327,-0.03626740858058254,F
-0.10001173691984394,-0.03626740858058254,F
-0.09056705360677461,-0.03626740858058254,F
-0.08112237029370528,-0.03626740858058254,F
0.1361053459068893,-0.03626740858058254,F
0.1455500292199586,-0.03626740858058254,F
0.15499471253302796,-0.03626740858058254,F
0.16443939584609732,-0.03626740858058254,F
-0.10945642023291327,-0.02682272526751321,F
-0.10001173691984394,-0.02682272526751321,F
0.1361053459068893,-0.02682272526751321,F
0.1455500292199586,-0.02682272526751321,F
0.15499471253302796,-0.02682272526751321,F
0.16443939584609732,-0.02682272526751321,F
-0.10945642023291327,-0.017378041954443882,F
-0.10001173691984394,-0.017378041954443882,F
-0.09056705360677461,-0.017378041954443882,F
-0.08112237029370528,-0.017378041954443882,F
0.1361053459068893,-0.017378041954443882,F
0.1455500292199586,-0.017378041954443882,F
0.15499471253302796,-0.017378041954443882,F
0.16443939584609732,-0.017378041954443882,F
-0.10945642023291327,-0.007933358641374554,F
-0.10001173691984394,-0.007933358641374554,F
-0.09056705360677461,-0.007933358641374554,F
-0.08112237029370528,-0.007933358641374554,F
0.12666066259381997,-0.007933358641374554,F
0.1361053459068893,-0.007933358641374554,F
0.1455500292199586,-0.007933358641374554,F
0.15499471253302796,-0.007933358641374554,F
0.16443939584609732,-0.007933358641374554,F
-0.10945642023291327,0.0015113246716947758,F
-0.10001173691984394,0.0015113246716947758,F
-0.09056705360677461,0.0015113246716947758,F
-0.08112237029370528,0.0015113246716947758,F
-0.07167768698063595,0.0015113246716947758,F
-0.06223300366756662,0.0015113246716947758,F
0.11721597928075064,0.0015113246716947758,F
0.12666066259381997,0.0015113246716947758,F
0.1361053459068893,0.0015113246716947758,F
0.1455500292199586,0.0015113246716947758,F
0.15499471253302796,0.0015113246716947758,F
0.16443939584609732,0.0015113246716947758,F
-0.10945642023291327,0.010956007984764106,F
-0.10001173691984394,0.010956007984764106,F
-0.09056705360677461,0.010956007984764106,F
-0.08112237029370528,0.010956007984764106,F
-0.07167768698063595,0.010956007984764106,F
0.10777129596768131,0.010956007984764106,F
0.11721597928075064,0.010956007984764106,F
0.12666066259381997,0.010956007984764106,F
0.1361053459068893,0.010956007984764106,F
0.1455500292199586,0.010956007984764106,F
0.15499471253302796,0.010956007984764106,F
0.16443939584609732,0.010956007984764106,F
-0.10945642023291327,0.020400691297833437,F
-0.10001173691984394,0.020400691297833437,F
-0.09056705360677461,0.020400691297833437,F
-0.08112237029370528,0.020400691297833437,F
-0.07167768698063595,0.020400691297833437,F
-0.06223300366756662,0.020400691297833437,F
-0.05278832035449729,0.020400691297833437,F
-0.04334363704142796,0.020400691297833437,F
-0.03389895372835863,0.020400691297833437,F
0.08888192934154265,0.020400691297833437,F
0.10777129596768131,0.020400691297833437,F
0.11721597928075064,0.020400691297833437,F
0.12666066259381997,0.020400691297833437,F
0.1361053459068893,0.020400691297833437,F
0.1455500292199586,0.020400691297833437,F
0.15499471253302796,0.020400691297833437,F
0.16443939584609732,0.020400691297833437,F
-0.10945642023291327,0.029845374610902767,F
-0.10001173691984394,0.029845374610902767,F
-0.09056705360677461,0.029845374610902767,F
-0.08112237029370528,0.029845374610902767,F
